estimating workload which taked just one millsecond 
end estimation
3	2	1
3	21	2
3	24	3
3	38	4
3	39	5
3	41	6
3	42	7
3	43	8
3	45	9
3	46	10
3	47	11
3	49	12
3	68	13
3	82	14
3	83	15
3	85	16
3	86	17
3	87	18
3	109	19
3	110	20
3	111	21
3	113	22
3	114	23
3	116	24
3	117	25
3	119	26
3	159	27
3	160	28
3	161	29
3	163	30
3	164	31
3	166	32
3	198	33
3	199	34
3	201	35
3	202	36
3	203	37
3	205	38
3	206	39
3	240	40
3	241	41
3	242	42
3	244	43
3	245	44
3	246	45
3	248	46
3	249	47
3	270	48
3	271	49
3	272	50
3	274	51
3	275	52
3	298	53
3	299	54
3	301	55
3	302	56
3	304	57
3	305	58
3	306	59
3	308	60
3	340	61
3	341	62
3	343	63
3	344	64
3	345	65
3	347	66
3	348	67
3	380	68
3	381	69
3	383	70
3	385	71
3	386	72
3	388	73
3	389	74
3	421	75
3	422	76
3	424	77
3	425	78
3	426	79
3	428	80
3	449	81
3	450	82
3	451	83
3	453	84
3	454	85
3	456	86
3	458	87
3	490	88
3	491	89
3	492	90
3	494	91
3	495	92
3	496	93
3	498	94
3	499	95
3	540	96
3	542	97
3	543	98
3	545	99
3	546	100
0	51	1
0	52	2
0	53	3
0	55	4
0	56	5
0	57	6
0	58	7
0	60	8
0	61	9
0	62	10
0	64	11
0	65	12
0	66	13
0	97	14
0	99	15
0	100	16
0	101	17
0	103	18
0	104	19
0	105	20
0	107	21
0	150	22
0	152	23
0	153	24
0	154	25
0	156	26
0	157	27
0	178	28
0	179	29
0	180	30
0	182	31
0	183	32
0	184	33
0	186	34
0	187	35
0	189	36
0	226	37
0	227	38
0	228	39
0	229	40
0	231	41
0	232	42
0	234	43
0	235	44
0	236	45
0	238	46
0	239	47
0	289	48
0	290	49
0	292	50
0	293	51
0	295	52
0	296	53
0	297	54
0	319	55
0	321	56
0	322	57
0	323	58
0	325	59
0	326	60
0	328	61
0	329	62
0	370	63
0	371	64
0	372	65
0	374	66
0	375	67
0	376	68
0	378	69
0	409	70
0	410	71
0	412	72
0	413	73
0	414	74
0	416	75
0	417	76
0	419	77
0	459	78
0	460	79
0	462	80
0	463	81
0	464	82
0	465	83
0	467	84
0	468	85
0	500	86
0	501	87
0	503	88
0	504	89
0	505	90
0	507	91
0	530	92
0	532	93
0	533	94
0	534	95
0	536	96
0	537	97
0	538	98
0	560	99
0	564	100
1	23	1
1	26	2
1	27	3
1	28	4
1	30	5
1	31	6
1	33	7
1	34	8
1	35	9
1	37	10
1	69	11
1	71	12
1	72	13
1	74	14
1	75	15
1	77	16
1	120	17
1	122	18
1	124	19
1	125	20
1	126	21
1	139	22
1	140	23
1	142	24
1	143	25
1	144	26
1	146	27
1	147	28
1	149	29
1	190	30
1	191	31
1	192	32
1	194	33
1	195	34
1	196	35
1	220	36
1	222	37
1	223	38
1	250	39
1	251	40
1	253	41
1	254	42
1	256	43
1	257	44
1	276	45
1	277	46
1	279	47
1	280	48
1	281	49
1	282	50
1	283	51
1	285	52
1	286	53
1	287	54
1	330	55
1	331	56
1	332	57
1	334	58
1	335	59
1	337	60
1	338	61
1	360	62
1	361	63
1	363	64
1	364	65
1	365	66
1	367	67
1	368	68
1	400	69
1	402	70
1	404	71
1	405	72
1	407	73
1	408	74
1	441	75
1	442	76
1	443	77
1	445	78
1	446	79
1	470	80
1	471	81
1	473	82
1	474	83
1	476	84
1	477	85
1	509	86
1	510	87
1	512	88
1	513	89
1	515	90
1	516	91
1	518	92
1	548	93
1	550	94
1	551	95
1	553	96
1	554	97
1	555	98
1	557	99
1	558	100
2	4	1
2	5	2
2	7	3
2	8	4
2	10	5
2	11	6
2	12	7
2	13	8
2	15	9
2	16	10
2	18	11
2	19	12
2	78	13
2	80	14
2	81	15
2	89	16
2	90	17
2	92	18
2	93	19
2	94	20
2	96	21
2	97	22
2	129	23
2	130	24
2	132	25
2	133	26
2	134	27
2	136	28
2	137	29
2	168	30
2	169	31
2	171	32
2	172	33
2	173	34
2	175	35
2	176	36
2	208	37
2	209	38
2	210	39
2	212	40
2	213	41
2	214	42
2	216	43
2	218	44
2	219	45
2	258	46
2	260	47
2	261	48
2	263	49
2	264	50
2	266	51
2	267	52
2	268	53
2	309	54
2	310	55
2	311	56
2	313	57
2	314	58
2	316	59
2	317	60
2	349	61
2	351	62
2	352	63
2	353	64
2	355	65
2	356	66
2	358	67
2	390	68
2	392	69
2	393	70
2	395	71
2	396	72
2	398	73
2	429	74
2	430	75
2	432	76
2	433	77
2	434	78
2	436	79
2	437	80
2	439	81
2	478	82
2	480	83
2	481	84
2	482	85
2	484	86
2	485	87
2	486	88
2	488	89
2	518	90
2	520	91
2	522	92
2	523	93
2	524	94
2	526	95
2	528	96
2	529	97
2	559	98
2	563	99
2	565	100
