estimating workload which taked just one millsecond 
end estimation
0	1	1
0	3	2
0	4	3
0	6	4
0	7	5
0	9	6
0	11	7
0	12	8
0	14	9
0	16	10
0	17	11
0	19	12
0	20	13
0	21	14
0	23	15
0	24	16
0	26	17
0	27	18
0	29	19
0	30	20
0	32	21
0	34	22
0	35	23
0	37	24
0	38	25
0	39	26
0	41	27
0	42	28
0	43	29
0	45	30
0	46	31
0	48	32
0	49	33
0	51	34
0	53	35
0	54	36
0	56	37
0	57	38
0	58	39
0	60	40
0	62	41
0	63	42
0	65	43
0	66	44
0	68	45
0	70	46
0	71	47
0	72	48
0	74	49
0	75	50
0	77	51
0	78	52
0	79	53
0	81	54
0	82	55
0	84	56
0	85	57
0	86	58
0	88	59
0	89	60
0	90	61
0	92	62
0	93	63
0	95	64
0	97	65
0	98	66
0	100	67
0	101	68
0	103	69
0	104	70
0	105	71
0	107	72
0	108	73
0	110	74
0	111	75
0	113	76
0	114	77
0	116	78
0	117	79
0	119	80
0	120	81
0	122	82
0	123	83
0	125	84
0	126	85
0	128	86
0	129	87
0	131	88
0	133	89
0	134	90
0	136	91
0	137	92
0	139	93
0	140	94
0	142	95
0	143	96
0	145	97
0	146	98
0	148	99
0	150	100
1	39	1
1	41	2
1	42	3
1	44	4
1	45	5
1	46	6
1	48	7
1	50	8
1	60	9
1	61	10
1	63	11
1	71	12
1	76	13
1	83	14
1	84	15
1	85	16
1	87	17
1	88	18
1	111	19
1	112	20
1	114	21
1	115	22
1	117	23
1	118	24
1	120	25
1	141	26
1	143	27
1	144	28
1	145	29
1	147	30
1	149	31
1	151	32
1	152	33
1	154	34
1	155	35
1	157	36
1	158	37
1	159	38
1	161	39
1	162	40
1	164	41
1	165	42
1	167	43
1	168	44
1	170	45
1	171	46
1	173	47
1	174	48
1	176	49
1	177	50
1	178	51
1	180	52
1	182	53
1	183	54
1	185	55
1	186	56
1	188	57
1	189	58
1	191	59
1	192	60
1	194	61
1	195	62
1	197	63
1	198	64
1	200	65
1	201	66
1	202	67
1	204	68
1	206	69
1	207	70
1	209	71
1	210	72
1	212	73
1	213	74
1	215	75
1	216	76
1	217	77
1	219	78
1	220	79
1	222	80
1	223	81
1	224	82
1	226	83
1	227	84
1	229	85
1	230	86
1	231	87
1	233	88
1	234	89
1	235	90
1	236	91
1	238	92
1	240	93
1	241	94
1	242	95
1	244	96
1	245	97
1	246	98
1	248	99
1	250	100
3	29	1
3	31	2
3	33	3
3	34	4
3	36	5
3	37	6
3	38	7
3	52	8
3	53	9
3	55	10
3	56	11
3	58	12
3	59	13
3	79	14
3	81	15
3	82	16
3	94	17
3	95	18
3	97	19
3	98	20
3	121	21
3	122	22
3	124	23
3	125	24
3	127	25
3	128	26
3	150	27
3	152	28
3	154	29
3	156	30
3	157	31
3	159	32
3	160	33
3	162	34
3	163	35
3	165	36
3	167	37
3	168	38
3	170	39
3	191	40
3	192	41
3	193	42
3	194	43
3	196	44
3	197	45
3	199	46
3	208	47
3	214	48
3	217	49
3	218	50
3	222	51
3	223	52
3	235	53
3	236	54
3	238	55
3	239	56
3	240	57
3	242	58
3	243	59
3	244	60
3	246	61
3	248	62
3	251	63
3	252	64
3	254	65
3	255	66
3	257	67
3	258	68
3	260	69
3	261	70
3	263	71
3	264	72
3	266	73
3	267	74
3	269	75
3	270	76
3	271	77
3	273	78
3	274	79
3	275	80
3	277	81
3	278	82
3	280	83
3	281	84
3	283	85
3	284	86
3	286	87
3	288	88
3	289	89
3	291	90
3	292	91
3	293	92
3	295	93
3	297	94
3	298	95
3	299	96
3	301	97
3	303	98
3	304	99
3	305	100
2	15	1
2	16	2
2	18	3
2	19	4
2	21	5
2	22	6
2	24	7
2	25	8
2	27	9
2	29	10
2	69	11
2	73	12
2	75	13
2	90	14
2	91	15
2	100	16
2	101	17
2	103	18
2	104	19
2	105	20
2	107	21
2	108	22
2	110	23
2	130	24
2	132	25
2	133	26
2	135	27
2	136	28
2	138	29
2	139	30
2	140	31
2	172	32
2	174	33
2	175	34
2	176	35
2	178	36
2	179	37
2	181	38
2	183	39
2	184	40
2	186	41
2	187	42
2	189	43
2	190	44
2	201	45
2	202	46
2	204	47
2	209	48
2	214	49
2	219	50
2	220	51
2	225	52
2	226	53
2	228	54
2	229	55
2	230	56
2	232	57
2	233	58
2	249	59
2	251	60
2	253	61
2	255	62
2	257	63
2	258	64
2	259	65
2	261	66
2	263	67
2	264	68
2	265	69
2	267	70
2	269	71
2	270	72
2	272	73
2	275	74
2	278	75
2	280	76
2	281	77
2	283	78
2	285	79
2	286	80
2	288	81
2	289	82
2	291	83
2	292	84
2	294	85
2	295	86
2	296	87
2	298	88
2	300	89
2	301	90
2	303	91
2	304	92
2	309	93
2	313	94
2	315	95
2	316	96
2	317	97
2	319	98
2	320	99
2	322	100
